lat,lon
22.258652,71.1923805
25.1256823,72.1416132
24.8851548,72.8574558
27.0238036,74.2179326
22.258652,71.1923805
22.258652,71.1923805
25.2224674,75.837054
22.258652,71.1923805
22.258652,71.1923805
27.9163532,77.704669
52.132633,5.291266
35.1746716,136.8857584
29.985138,-90.2566468
35.1746716,136.8857584
22.258652,71.1923805
22.258652,71.1923805
42.0492205,-97.3957793
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
36.8549778,-76.175487
22.258652,71.1923805
22.258652,71.1923805
37.8697868,-122.300843
22.258652,71.1923805
20.593684,78.96288
46.8852,-56.3159
22.258652,71.1923805
22.258652,71.1923805
37.2923509,-78.73278
22.258652,71.1923805
22.258652,71.1923805
26.2006043,92.9375739
35.1746716,136.8857584
29.3947643,79.1264997
22.5435627,72.9043658
46.9770463,-119.3552541
40.0004764,-75.1772643
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
37.2923509,-78.73278
27.0238036,74.2179326
30.906587,75.840648
22.258652,71.1923805
22.258652,71.1923805
24.3454739,71.7622481
38.9176536,-77.0232207
41.8876736,-87.6236084
22.258652,71.1923805
20.593684,78.96288
40.0710863,-105.2006418
20.593684,78.96288
22.258652,71.1923805
24.2585031,72.1906721
24.3454739,71.7622481
22.9867569,87.8549755
-18.1455711,178.4478522
22.3038945,70.8021599
20.593684,78.96288
25.0960742,85.3131194
25.436556,78.5537669
51.5682707,-0.4868605
39.7750668,-105.0441446
22.258652,71.1923805
21.0617995,86.5026551
22.258652,71.1923805
20.5424724,82.9582213
41.9099825,-87.6493454
22.258652,71.1923805
39.8749072,-75.5478455
28.2179994,94.7277528
44.5695857,-123.2811198
26.2006043,92.9375739
27.4684518,94.9019129
38.8969844,-76.9477743
26.2006043,92.9375739
39.4091651,-85.0094584
39.4091651,-85.0094584
42.3468816,-83.4542225
47.8224977,-122.2832966
22.258652,71.1923805
47.8224977,-122.2832966
22.258652,71.1923805
44.9481672,-93.0884364
37.8697868,-122.300843
22.258652,71.1923805
22.258652,71.1923805
36.8549778,-76.175487
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
53.550634,-113.670385
22.258652,71.1923805
33.0848442,-97.2961286
22.258652,71.1923805
28.510917,77.2404528
22.258652,71.1923805
27.4820713,94.907562
22.258652,71.1923805
20.7652197,86.1751759
21.0582737,86.4958396
19.171209,83.4163226
20.593684,78.96288
26.2006043,92.9375739
22.258652,71.1923805
22.258652,71.1923805
17.4267683,78.4456037
35.1746716,136.8857584
22.258652,71.1923805
20.593684,78.96288
22.258652,71.1923805
40.6654194,-73.9892429
22.3038945,70.8021599
22.3038945,70.8021599
22.258652,71.1923805
42.3468816,-83.4542225
12.9098654,77.6513749
27.2253189,94.1053307
35.1746716,136.8857584
22.258652,71.1923805
22.3038945,70.8021599
32.8374242,-96.7772491
26.2006043,92.9375739
22.258652,71.1923805
27.608731,94.7691586
22.258652,71.1923805
34.162526,-112.8507374
42.2085023,-70.8837956
22.258652,71.1923805
22.3038945,70.8021599
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
25.2224674,75.837054
20.593684,78.96288
28.7040592,77.1024902
27.4349302,-82.5237545
22.9867569,87.8549755
37.9689478,-122.0712913
22.3038945,70.8021599
42.3468816,-83.4542225
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
17.4267683,78.4456037
17.4289427,78.4874925
22.258652,71.1923805
22.258652,71.1923805
29.2921481,-97.3737213
-40.900557,174.885971
16.3792902,80.5313928
40.7924171,-74.1966221
22.258652,71.1923805
22.3038945,70.8021599
22.258652,71.1923805
23.8493246,72.1266255
24.3454739,71.7622481
22.3038945,70.8021599
22.258652,71.1923805
22.258652,71.1923805
22.3038945,70.8021599
20.593684,78.96288
22.258652,71.1923805
16.3792902,80.5313928
22.258652,71.1923805
22.258652,71.1923805
22.9867569,87.8549755
26.2006043,92.9375739
28.7040592,77.1024902
27.4349302,-82.5237545
22.9867569,87.8549755
23.684994,90.356331
44.5695857,-123.2811198
26.2006043,92.9375739
27.4684518,94.9019129
24.3454739,71.7622481
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
26.2006043,92.9375739
44.5695857,-123.2811198
26.2006043,92.9375739
27.4684518,94.9019129
32.8374242,-96.7772491
26.2006043,92.9375739
24.3454739,71.7622481
40.6773557,-73.9862895
33.6478888,-83.9969516
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
37.2923509,-78.73278
22.258652,71.1923805
22.258652,71.1923805
33.0848442,-97.2961286
22.258652,71.1923805
32.8374242,-96.7772491
26.2006043,92.9375739
26.2006043,92.9375739
15.9128998,79.7399875
20.9516658,85.0985236
22.258652,71.1923805
22.258652,71.1923805
24.3454739,71.7622481
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
37.2923509,-78.73278
22.258652,71.1923805
42.3130093,-71.3919559
24.3454739,71.7622481
22.258652,71.1923805
22.258652,71.1923805
39.724177,-105.080688
22.258652,71.1923805
22.258652,71.1923805
37.2923509,-78.73278
25.6654174,91.8928297
20.593684,78.96288
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
25.1256823,72.1416132
24.8851548,72.8574558
27.0238036,74.2179326
41.572964,-71.485702
37.2923509,-78.73278
22.296755,73.1719353
21.210465,72.857068
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
26.2006043,92.9375739
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
39.724177,-105.080688
22.258652,71.1923805
44.629167,-124.055059
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
44.9481672,-93.0884364
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
25.2224674,75.837054
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
35.3778837,-119.0132457
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
35.1746716,136.8857584
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
32.8374242,-96.7772491
22.258652,71.1923805
37.2923509,-78.73278
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
20.593684,78.96288
24.3454739,71.7622481
23.8493246,72.1266255
33.0848442,-97.2961286
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
24.3454739,71.7622481
23.8493246,72.1266255
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
26.2006043,92.9375739
22.258652,71.1923805
26.2006043,92.9375739
40.6654194,-73.9892429
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
40.7562513,-73.9984725
22.258652,71.1923805
24.3454739,71.7622481
23.8493246,72.1266255
22.258652,71.1923805
24.32383,72.3308073
25.2898983,83.00141
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
22.258652,71.1923805
29.2921481,-97.3737213
-40.900557,174.885971
22.258652,71.1923805
