created-at,username,text,geo-loc,place-bbox,usr-loc,extr-places,extr-latlon
2017-07-24 19:32:11,rohitkrbarik,#Flood situation arises in #keonjhar dist. Can't denied a diarrhoea situation. Are we ready? Please look into this. @CMO_Odisha @PMOIndia,,"[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]","Bengaluru, India",CMO_Odisha,"[20.270601, 85.830608]"
2017-07-24 19:32:03,bsandeep1,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,Hindustan,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:31:33,mansishah1611,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,Ahmedabad,RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:30:57,avrtzayn,NOBODY HAS TO DIE OKAY?? I COULD FLOOD THE WHOLE FUCKING THEATRE https://t.co/Od3TylJ8Q7,,,LDN,NOBODY| TO DIE| THE| WHOLE,"[-23.8992281, 29.6745423][37.4888862, -109.9573525][33.94467,-118.4105416][32.9530924, -96.8211579]"
2017-07-24 19:28:27,kamlesh_paryani,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,,,ghandhidham,RT| Surendranagar,"[22.7201319,71.649536]"
2017-07-24 19:28:16,sachinaiesec,RT @TimesNow: Odisha: ODRAF team rushed to two districts to tackle flood-threat. Read the full story here: https://t.co/7slOZR4aAU,,,"Bangalore,India",RT| ODRAF,"[20.3092246, 85.8241922]"
2017-07-24 19:27:43,iamvikramkr,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"Bihar➡️Delhi, India",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:27:20,kamlesh_paryani,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,ghandhidham,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:26:33,tptatarao,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,"Rushikonda, Vishakhapatnam",RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:26:32,PrayPate_l99,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,,,"કર્ણાવતી,  ગુજરાત",RT| Gandhinagar,"[23.2156354,72.6369415]"
2017-07-24 19:26:32,hashnashik,Selfie crazy people pose against flood in Nashik - NYOOOZ https://t.co/KOwGA4g3LJ #Nashik,,,"Nashik, India",Selfie| Nashik| NYOOOZ,"[55.757858,37.582599][19.9974533,73.7898023][28.5807532,77.3183441]"
2017-07-24 19:25:33,PrayPate_l99,"RT @pradipsinhbjp: CM @vijayrupanibjp ji is taking every step to help the people, From last 24 hours he is working tirelessly to review the…",,,"કર્ણાવતી,  ગુજરાત",RT,
2017-07-24 19:25:27,Navinch18543835,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"Palanpur, India",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:25:02,RAMESHBHAIMLA,RT @vijayrupanibjp: Visited State Control Room at Gandhinagar &amp; reviewed the flood situation. Satisfied with the overall preparedness of th…,,,MLA-GANDHIDHAM,RT| Gandhinagar,"[23.2156354,72.6369415]"
2017-07-24 19:24:43,PrayPate_l99,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",,,"કર્ણાવતી,  ગુજરાત",RT| Deesa| Banaskantha,"[24.2585031,72.1906721][24.3454739,71.7622481]"
2017-07-24 19:24:32,HarshilBhuria,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"Gandhinagar, India",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:24:26,RAMESHBHAIMLA,RT @vijayrupanibjp: Conducted an aerial survey of the flood affected areas of Surendranagar district &amp; instructed officials to do needful.…,,,MLA-GANDHIDHAM,RT| Surendranagar,"[22.7201319,71.649536]"
2017-07-24 19:24:03,SureshbhaiDhar1,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",,,"Gujarat, India",RT| Deesa| Banaskantha,"[24.2585031,72.1906721][24.3454739,71.7622481]"
2017-07-24 19:23:37,hashnashik,Selfie crazy people pose against flood in Nashik | Mumbai NYOOOZ - NYOOOZ https://t.co/4hgppkdtBp #नाशिक #नासिक,,,"Nashik, India",Selfie| Nashik| NYOOOZ| NYOOOZ,"[55.757858,37.582599][19.9974533,73.7898023][28.5807532,77.3183441][28.5807532,77.3183441]"
2017-07-24 19:23:30,aksay_ka,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,where  kajol di,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:22:26,commanbrain,RT @ashokgehlot51: #Flood situation in several places of #Gujarat continue to remain grim. People are stuck amidst swelling water levels. #…,,,,#,
2017-07-24 19:21:49,rubi61611,"RT @htTweets: Army, IAF carry out relief and rescue ops as Gujarat, Rajasthan face #flood fury
https://t.co/sOsyTXZrno https://t.co/N7AEptM…",,,Republic of India,RT| Army| IAF| Gujarat| Rajasthan,"[40.7924171,-74.1966221][41.873458,-87.6288916][22.258652,71.1923805][27.0238036,74.2179326]"
2017-07-24 19:19:34,RAMESHBHAIMLA,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,MLA-GANDHIDHAM,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:17:57,iAnujPrajapati,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"ગુજરાત, हिंदुस्तान",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:15:56,Kuttch_Wala,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,Gujarat - INDIA ,RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:14:58,terminaterindia,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",,,,RT| Deesa| Banaskantha,"[24.2585031,72.1906721][24.3454739,71.7622481]"
2017-07-24 19:14:06,AficionadoYash,Patnaik orders evacuation as flood fear looms large in Odisha,,,India,Patnaik| Odisha,"[40.2096192, -74.6911995][20.9516658,85.0985236]"
2017-07-24 19:13:18,hitesh4499,RT @DeshGujarat: Helicopter with relief material for worst affected Dhanera returned after take off  https://t.co/PvYxPSqToQ https://t.co/K…,,,"Vadodara,Gujarat",RT| Dhanera,"[24.5063838,72.0258406]"
2017-07-24 19:12:22,dubey_Pooja12,RT @TOIIndiaNews: Patnaik orders evacuation as flood fear looms large in Odisha https://t.co/lACB3Ne1Nf,,,,RT| Odisha,"[20.9516658,85.0985236]"
2017-07-24 19:12:07,mann_kala_re,"RT @rachitseth: Fasal Bima Yojana to Railway Food,From Shortage of Ammunition to 60% Cut in Assam Flood Relief, CAG flays Modi Govt https:/…",,,India,RT| Railway Food| From Shortage| Assam Flood Relief| CAG| Modi Govt,"[25.908347, 93.728951][][][39.8749072,-75.5478455][28.528857,77.289961]"
2017-07-24 19:11:54,sehgal_indian,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,India,RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:11:50,kirtan_shelat,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"Ahmadabad City, India",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:11:42,Dipmishrad,RT @TOIIndiaNews: Patnaik orders evacuation as flood fear looms large in Odisha https://t.co/lACB3Ne1Nf,,,Tikiri-Odisha-India,RT| Odisha,"[20.9516658,85.0985236]"
2017-07-24 19:10:31,Dipmishrad,RT @TimesNow: Odisha: ODRAF team rushed to two districts to tackle flood-threat. Read the full story here: https://t.co/7slOZR4aAU,,,Tikiri-Odisha-India,RT| ODRAF,"[20.3092246, 85.8241922]"
2017-07-24 19:10:13,VijayJollyBJP,RT @mssirsa: Proud to share about these Sikh men risking their lives and jumping in flood to save items at a Mosque in Kashmir. https://t.c…,,,"New Delhi,India (Bharat)",#,
2017-07-24 19:09:54,OnuragMishra,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,"New Delhi, Delhi",RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:09:20,RabariChicko,RT @Aum_ashok: Shankarbhai Chaudhary review flood situation of Banaskantha.! https://t.co/H5LNNGn7Fh,,,,RT| Shankarbhai| Banaskantha,"[19.0413497, 72.85887249999999][24.3454739,71.7622481]"
2017-07-24 19:08:06,rubi61611,"RT @timesofindia: Flood fury hits Gujarat: 25,000 people evacuated https://t.co/8MFhpPC2WK via @TOIAhmedabad https://t.co/FZ2eRhrJ6i",,,Republic of India,RT| TOIAhmedabad,"[23.0096429, 72.5255371]"
2017-07-24 19:06:31,karthipkk87,RT @naranasal: Heavy to very heavy #rain may be fall. #flood situation in #gujarat #fishers and #ports are warned. https://t.co/5ktgL2WPoW,,,Chennai,RT,
2017-07-24 19:06:29,MShravank,RT @TimesNow: Odisha: ODRAF team rushed to two districts to tackle flood-threat. Read the full story here: https://t.co/7slOZR4aAU,,,"Michigan, USA",RT| ODRAF,"[20.3092246, 85.8241922]"
2017-07-24 19:05:00,TOIIndiaNews,Patnaik orders evacuation as flood fear looms large in Odisha https://t.co/lACB3Ne1Nf,,,"New Delhi, India",Patnaik| Odisha,"[40.2096192, -74.6911995][20.9516658,85.0985236]"
2017-07-24 19:05:00,TimesNow,Odisha: ODRAF team rushed to two districts to tackle flood-threat. Read the full story here: https://t.co/7slOZR4aAU,,,India,Odisha| ODRAF,"[20.9516658,85.0985236][20.3092246, 85.8241922]"
2017-07-24 19:04:00,AgrawalShrinesh,"RT @IndianExpress: IAF evacuates newborn twins, pregnant woman from flood-hit Rajkot village #GujaratFloods

https://t.co/0MEOoXKBrd",,,,RT| Rajkot| GujaratFloods,"[22.3038945,70.8021599][22.965237, 72.625633]"
2017-07-24 19:03:35,rpandya72,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,"Mulund West, Mumbai, India",RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 19:03:13,dr9th,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"Gujarat, India",RT,
2017-07-24 19:02:51,HydWatch,"RT @GEAG_India: Day after in flood-hit #Assam : 22,000 ha now desert https://t.co/8RQ6yeinjd @eclectictweets @neindianewsline @dibangnews @…",,,#Cyberabad #India #Galaxy #Milkyway,RT,
2017-07-24 19:01:56,_VijayPandey_,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,"Mumbai, India",RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 19:01:47,offerdealcoupon,45% Off on Oreva orfld 50-Watt LED Flood Light (White) https://t.co/ffG0JDaPTQ https://t.co/YlIQ42ibXJ,,,"Nashik, India",White,"[34.6567728,-83.7199136]"
2017-07-24 19:01:00,kumarohit91,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,,RT,
2017-07-24 19:00:54,shankaragh148,RT @mssirsa: Proud to share about these Sikh men risking their lives and jumping in flood to save items at a Mosque in Kashmir. https://t.c…,,,,#,
2017-07-24 19:00:42,sheeraz_ally,RT @ankushjainsrk: @imaavi I know he donated to chennai flood victims and he adopted village...He also received UNESCO award for his charit…,,,"Lahore, Pakistan",RT| UNESCO,"[40.7505722,-73.9697511]"
2017-07-24 19:00:40,NewsAssam,AASU wants Centre's white paper on flood - Assam Tribune https://t.co/HTEA8nWHfU #Guwahati #Assam #AssamTribune,,,"Guwahati, Assam",AASU| Centre| Assam Tribune,"[31.9782161, -81.16334119999999][32.8374242,-96.7772491][27.4684518,94.9019129]"
2017-07-24 19:00:07,PJadeja23,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,Ahmedabad Gujarat,RT,
2017-07-24 19:00:04,PoppyMpf6666,RT @sardesairajdeep: Thoughts and prayers tonight will friends and citizens in flood hit Gujarat. God bless you all! Hope help reaches all…,,,,RT| God| Hope,"[47.6942316,19.140119][42.7871797,-86.1023574]"
2017-07-24 18:59:52,JonydapOnline,"Flood fury in Gujarat: 25,000 people shifted to safer places https://t.co/6RtgP6IKQr",,,"Bhopal, Madhya Pradesh",Flood| Gujarat,"[37.2923509,-78.73278][22.258652,71.1923805]"
2017-07-24 18:58:45,pcbjp,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,India,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 18:57:56,dhameliya13,RT @vijayrupanibjp: Govt is doing its best to rescue those hit by flood. 12 teams of NDRF &amp; one Column of Army have been deployed in Banask…,,,,RT| NDRF| Army,"[16.3792902,80.5313928][40.7924171,-74.1966221]"
2017-07-24 18:57:16,Shailen04106508,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",,,"Mandsaur, India",RT| Deesa| Banaskantha,"[24.2585031,72.1906721][24.3454739,71.7622481]"
2017-07-24 18:57:02,SKSingh54972708,"RT @DevLadpura: Heavy rain causes flood-like situation in Rajasthan, schools closed in 2 districts | india-news | Hindustan Times https://t…",,,"उत्तर प्रदेश, भारत",RT| Rajasthan| Hindustan Times,"[27.0238036,74.2179326][30.906587,75.840648]"
2017-07-24 18:56:44,upen90,RT @aditijf: Gujarat Rains: Anand district collector begins drive to gather help for flood victims of Banaskantha @IndianExpress https://t.…,,,"Gandhinagar, Gujarat",RT| Banaskantha,"[24.3454739,71.7622481]"
2017-07-24 18:56:44,nikhil_banty,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"Vaishali, Bihar, India ",RT,
2017-07-24 18:56:28,JaydeepParekh9,"RT @vijayrupanibjp: At Deesa, to personally review the flood control measures in Banaskantha district. https://t.co/gZwEZHYv4H",,,"Ahmadabad City, India",RT| Deesa| Banaskantha,"[24.2585031,72.1906721][24.3454739,71.7622481]"
2017-07-24 18:56:07,Amirpathan61,"RT @INCGujarat: GPCC President Bharatsinh Solanki On Flood situation ....
Control room activated at GPCC https://t.co/vNwJ7d59X8",,,Surat India,RT| GPCC| Bharatsinh Solanki| Flood| GPCC,"[40.1250101, -75.2902484][23.021525, 72.55297][37.2923509,-78.73278][40.1250101, -75.2902484]"
2017-07-24 18:55:39,pkumarias,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"Ahmadabad City, India",RT,
2017-07-24 18:54:31,igautamshah,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"Ahmadabad City, India",RT,
2017-07-24 18:54:25,Naresh_patel_4u,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,Ahmedabad,RT,
2017-07-24 18:54:24,igautamshah,RT @ndmaindia: #Floods:Don't eat food that has come into contact with flood water. #Assam #Manipur #Tripura https://t.co/SpUgFnITPZ,,,"Ahmadabad City, India",RT,
2017-07-24 18:54:15,AstrologistIndi,RT @CMO_Gujarat: Hon. CM Gujarat @vijayrupanibjp himself reviews the flood situation of Banaskantha District along with Min. @BhupendraSinh…,,,Mumbai,#,
2017-07-24 18:54:02,prajeshbharwad,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,Ahmedabad,RT,
2017-07-24 18:53:45,AhmedabadAMC,"RT @ndmaindia: #Floods:Listen to radio, watch TV or read newspapers for weather updates and flood warnings. #Assam #Manipur #Mizoram #Megha…",,,"Ahmadabad City, Gujarat",RT,
2017-07-24 18:53:23,AhmedabadAMC,RT @ndmaindia: #Floods:Don't eat food that has come into contact with flood water. #Assam #Manipur #Tripura https://t.co/SpUgFnITPZ,,,"Ahmadabad City, Gujarat",RT,
2017-07-24 18:53:10,rohit_nakhwa,"RT @timesofindia: Flood fury hits Gujarat: 25,000 people evacuated https://t.co/8MFhpPC2WK via @TOIAhmedabad https://t.co/FZ2eRhrJ6i",,,"Mumbai, India",RT| TOIAhmedabad,"[23.0096429, 72.5255371]"
2017-07-24 18:52:37,DrharbansKumar,"narendramodi:sir,money spent in flood management in far East can be utilized to canalize interstate canals to avoid floods &amp; droughts.Rgds.",,,delhi,,[]
2017-07-24 18:52:13,mohitsmartlove,"RT @timesofindia: Flood fury hits Gujarat: 25,000 people evacuated https://t.co/8MFhpPC2WK via @TOIAhmedabad https://t.co/FZ2eRhrJ6i",,,Mumbai,RT| TOIAhmedabad,"[23.0096429, 72.5255371]"
2017-07-24 18:51:53,shariqmajeedTOI,"RT @timesofindia: Flood fury hits Gujarat: 25,000 people evacuated https://t.co/8MFhpPC2WK via @TOIAhmedabad https://t.co/FZ2eRhrJ6i",,,"Ludhiana, India",RT| TOIAhmedabad,"[23.0096429, 72.5255371]"
2017-07-24 18:51:06,SONARAMAYURBHAI,RT @SONARAMAYURBHAI: @Nitinbhai_Patel @BhupendraSinh1 @vijayrupanibjp @AmitShah @PMOIndia @HMOIndia @dibang @ppbajpai Gujarat chinta janak…,,,AHMEDABAD GUJARAT INDIA,RT| Nitinbhai_Patel,"[21.195, 72.81944399999999]"
2017-07-24 18:51:05,KishanDParmar,RT @CMOGuj: Guj CM announces the postponement of Narmada Mahotsav &amp; Ahmedabad Heritage Mahotsav owing to heavy rains &amp; flood-like situation…,,,AHMEDABAD,RT| Narmada Mahotsav| Ahmedabad Heritage Mahotsav,"[21.7157705, 73.0199087][]"
